"nom" "longitude" "latitude" "colline" "gare" "porte" "mairie" "tourisme"
"20103" " LE VAU BERTEAUX" 2.41103061245363 48.8680343904319 1 0 1 0 0
"7007" " MUSÉE D'ORSAY" 2.32580902462503 48.859710104435 0 0 0 0 0
"12151" " GARE DE LYON" 2.3726498446286 48.8455150897939 0 1 0 0 0
"13054" " PAU CASALS" 2.3772632368774 48.831244968449 0 0 0 0 0
"8026" " MESSINE" 2.31546549458492 48.8754572002448 0 0 0 0 0
"15125" " AQUABOULEVARD" 2.27663033405161 48.8332198230209 0 0 0 0 0
"20025" " GAMBETTA GATINES" 2.39781447530757 48.8653941647232 1 0 0 1 0
"1008" " LOUVRE / COQUILLERE" 2.34260946382472 48.8635805065176 0 0 0 0 1
"9018" " PLACE PIGALLE" 2.33667963144424 48.8820702270344 1 0 0 0 1
"8019" " EUROPE" 2.32135967628095 48.8799571638376 0 0 0 0 0
"11007" " FAIDHERBE PALAIS DE LA FEMME" 2.38304117720418 48.8532893189507 0 0 0 0 0
"16025" " FONTAINE RAYNOUARD" 2.27558058418559 48.8527869440996 0 0 0 0 0
"19109" " PLACE DU MAROC" 2.36885639049963 48.8862334174298 0 0 0 0 0
"21306" " LAFAYETTE (ISSY LES MOULINEAUX)" 2.2638163415461 48.8297433876783 0 0 0 0 0
"21703" " MARTINIE (VANVES)" 2.29130063072414 48.8210499234595 0 0 0 0 0
"21107" " SINCHOLLE (CLICHY)" 2.30404056069809 48.8993596369799 0 0 0 0 0
"16118" " MICHEL ANGE" 2.25837365819895 48.8406103996637 0 0 0 0 0
"22404" " BROSSOLETTE 2 (MALAKOFF)" 2.30748584126749 48.8175597535818 0 0 0 0 0
"17003" " JACQUES KELLNER" 2.32789740916414 48.8958094858029 0 0 0 0 0
"20027" " PORTE DE MENILMONTANT" 2.40932246879487 48.8691543609174 1 0 1 0 0
"21015" " NATIONALE (BOULOGNE-BILLANCOURT)" 2.24183519132459 48.8276004241283 0 0 0 0 0
"21016" " POINT DU JOUR (BOULOGNE-BILLANCOURT)" 2.24591146701462 48.8287531414365 0 0 0 0 0
"19021" " MAIRIE DU 19 EME" 2.38122061028933 48.8825914666889 0 0 0 1 0
"20029" " PORTE DES LILAS" 2.41104629853209 48.8780992764359 1 0 1 0 0
"1019" " SAINT HONORE VENDOME" 2.32828818571664 48.8666980084735 0 0 0 0 0
"20045" " LOUIS GANNE" 2.40967010021591 48.8634696412222 0 0 1 0 0
"19031" " MANIN CRIMEE" 2.38634884002286 48.8830298392804 0 0 0 0 0
"17024" " VILLIERS" 2.31644964079872 48.881208332796 0 0 0 0 0
"14032" " MOUTON DUVERNET - MAIRIE DU 14EME" 2.32540116669297 48.8325012787035 0 0 0 1 0
"42502" " RASPAIL 2 (GENTILLY)" 2.34679437435222 48.8131276479162 0 0 0 0 0
"21005" " MORIZET (BOULOGNE-BILLANCOURT)" 2.24168824710241 48.8349539796647 0 0 0 0 0
"16135" " STADE WILMILLE" 2.275283 48.872381 0 0 0 0 0
"12013" " RUE MONTGALLET" 2.38959522721585 48.8443126084401 0 0 0 0 0
"9102" " PLACE D'ESTIENNE D'ORVES" 2.33048422584945 48.8767324989372 0 1 0 0 0
"10016" " VILLEMIN" 2.35980123859793 48.8750346558839 0 1 0 0 0
"12006" " GARE DE LYON VAN GOGH" 2.37169167797775 48.8441924078948 0 1 0 0 0
"10105" " BONNE NOUVELLE PROP2" 2.35128163668651 48.8702780785796 0 0 0 0 0
"9108" " ROCHECHOUART MAUBEUGE" 2.34478560298721 48.8778900149743 0 0 0 0 1
"10027" " DUNKERQUE" 2.35837919245454 48.8793551031739 0 1 0 0 0
"5007" " ECOLES CARMES" 2.34720132952048 48.8489190079083 0 0 0 0 1
"10025" " ECLUSES SAINT MARTIN" 2.36601144898322 48.8774203430896 0 0 0 0 0
"20024" " GAMBETTA - PÈRE LACHAISE" 2.39822866728204 48.8642956961659 1 0 0 1 0
"1024" " LOUVRE COQ HERON" 2.34270756197831 48.8637728320262 0 0 0 0 1
"19001" " OURCQ CRIMEE" 2.37294608846728 48.8941041403163 0 0 0 0 0
"12119" " DOM PÉRIGNON GRAVELLE" 2.40983094179678 48.8255844310932 0 0 0 0 0
"13044" " PLACE JEANNE D'ARC" 2.36912681571713 48.8295757268385 0 0 0 0 0
"20022" " PORTE DE BAGNOLET" 2.40799 48.86508 1 0 1 0 0
"9007" " CONDORCET" 2.34539633898637 48.8798312251102 0 0 0 0 1
"35013" " TELL (PANTIN)" 2.41984896873455 48.8894884200148 1 0 0 0 0
"7018" " SEGUR ESTREES" 2.30974761560334 48.851294334589 0 0 0 0 0
"35008" " LOLIVE 2 (PANTIN)" 2.41252957147218 48.8927196663313 0 0 0 0 0
"17042" " PORTE MAILLOT" 2.28444435655372 48.8777500334188 0 0 1 0 0
"41202" " CHARMES (FONTENAY SOUS BOIS)" 2.46308263962204 48.8436743414425 0 0 0 0 0
"10029" " PLACE DE ROUBAIX" 2.3514643332019 48.880726685766 0 1 0 0 0
"15110" " PLACE ROBERT GUILLEMARD" 2.28103938100924 48.8362103614838 0 0 0 0 0
"3008" " PERLE" 2.36105048709202 48.859846683207 0 0 0 0 0
"44102" " VERDUN (SAINT MAURICE)" 2.42150447606237 48.8221758049375 0 0 0 0 0
"13029" " ITALIE" 2.35618336917992 48.8290320407132 1 0 0 0 0
"8031" " ROND POINT DES CHAMPS ELYSEES" 2.31071465537424 48.8697088479524 0 0 0 0 1
"16040" " EXELMANS" 2.25982139174208 48.8431044947352 0 0 0 0 0
"10041" " CHARTRES (18 ARR.)" 2.35610946587772 48.8841411939677 0 1 0 0 0
"20119" " SQUARE DE MENILMONTANT" 2.39669061287625 48.8701364586824 1 0 0 0 0
"11023" " LEO FROT ROQUETTE" 2.38355399457147 48.858688774063 0 0 0 0 0
"31704" " HORNET (BAGNOLET)" 2.42793357977893 48.8739292000335 1 0 0 0 0
"20007" " BUZENVAL" 2.40151359730767 48.8516172049987 0 0 0 0 0
"22013" " SAINTE FOY (NEUILLY)" 2.26780000825352 48.8851400530909 0 0 0 0 0
"6010" " MONTPARNASSE CHEVREUSE" 2.33155221673674 48.8417391612309 0 0 0 0 0
"14114" " PLACE DE CATALOGNE" 2.31748293063912 48.8372933093611 1 1 0 0 0
"14106" " STADE DIDOT" 2.31067065346762 48.8253258700605 0 0 0 0 0
"21018" " SEINE (BOULOGNE-BILLANCOURT)" 2.25065773963902 48.8282434941585 0 0 0 0 0
"9006" " TRUDAINRE ROCHECHOUART" 2.34626199853888 48.8821076343589 0 0 0 0 1
"21112" " DEBUSSY (CLICHY)" 2.3117681757748 48.9104291257233 0 0 0 0 0
"5022" " CARDINAL LEMOINE" 2.35222292160749 48.8462950317216 0 0 0 0 1
"42009" " VERDUN (IVRY)" 2.37513019905317 48.8072592805979 0 0 0 0 0
"18046" " FOURCHE" 2.32612442031434 48.8879401639469 1 0 0 0 0
"31002" " REPUBLIQUE (MONTREUIL)" 2.41930708875366 48.8528141913458 0 0 0 0 0
"18104" " CHAPELLE" 2.35943545490188 48.8926568919912 0 0 0 0 0
"8032" " MATIGNON" 2.31388541994929 48.871476421301 0 0 0 0 1
"11102" " RUE DES BOULETS ( COMPLEMENTAIRE )" 2.38914764080955 48.8528886703649 0 0 0 0 0
"7013" " PLACE DE BRETEUIL" 2.31268832866208 48.8475022584009 0 0 0 0 0
"20133" " RASSELINS" 2.40961536277553 48.853528685941 0 0 0 0 0
"20016" " PYRENEES VITRUVE" 2.40442562517696 48.857129400355 0 0 0 0 0
"16121" " SABLONS MAILLOT" 2.27056809720919 48.8787208918302 0 0 0 0 0
"17018" " MONCEAU" 2.30951238050775 48.8811619835771 0 0 0 0 0
"23003" " WILSON (LEVALLOIS)" 2.28508993358479 48.8983400022724 0 0 0 0 0
"16112" " CHERNOVITZ" 2.28217321814299 48.8569864146289 0 0 0 0 0
"15036" " LAMBERT" 2.29514141310447 48.8430763869499 0 0 0 0 0
"20012" " BUZENVAL VIGNOLES" 2.40003874927036 48.8539232760832 0 0 0 0 0
"22014" " HUGO (NEUILLY)" 2.2780724243682 48.8878010685929 0 0 0 0 0
"11008" " FAIDHERBE CHALIGNY" 2.38386933547444 48.8503797538799 0 0 0 0 0
"4017" " PLACE DE L'HOTEL DE VILLE" 2.351621 48.857232 0 0 0 0 1
"13107" " MARCHAND SANTE" 2.34196743682721 48.8288402183865 0 0 0 0 0
"12027" " MONTGALLET CHARENTON" 2.38616492781374 48.8426477787005 0 1 0 0 0
"11011" " RICHARD LENOIR" 2.37265142826551 48.8618048520715 0 0 0 0 0
"42701" " GIDE (LE KREMLIN BICETRE)" 2.35385267286824 48.80721112325 1 0 0 0 0
"8104" " FRIEDLAND CHATEAUBRIAND" 2.29991625786582 48.8740144756374 1 0 0 0 1
"43008" " FONTENAY (VINCENNES)" 2.44469088782798 48.8477906644826 0 0 0 0 0
"16115" " RAFFET" 2.26293003910335 48.8526188461086 0 0 0 0 0
"9021" " SAINT GEORGES" 2.33744680420367 48.877872278318 0 0 0 0 1
"20031" " DURIS" 2.38772449616336 48.8655408671001 0 0 0 0 0
"1022" " RUE DE LA PAIX" 2.33049351139917 48.8682170167744 0 0 0 0 1
"12005" " CROZATIER" 2.37890136621104 48.8504400134045 0 1 0 0 0
"13017" " NATIONALE" 2.36235441039212 48.8325270839729 0 0 0 0 0
"6004" " REGARD" 2.32697330558684 48.8475178294419 0 0 0 0 0
"5002" " SAINT JACQUES" 2.34501583529859 48.8503104329245 0 0 0 0 1
"13004" " GLACIERE" 2.34542945664599 48.8306240750937 0 0 0 0 0
"7002" " VANEAU" 2.32041739312382 48.8485776075611 0 0 0 0 0
"9113" " BLEUE" 2.34730323030246 48.8758218550307 0 0 0 0 0
"5034" " CENSIER" 2.35371355203341 48.8405086637125 0 0 0 0 0
"15068" " BOULEVARD VICTOR" 2.27033837974637 48.838171310249 0 0 0 0 0
"8003" " GALILLE" 2.29852826567981 48.8717051913931 0 0 0 0 1
"16108" " SABLONS" 2.28189073657736 48.8638751312682 0 0 0 0 1
"19034" " PANTIN" 2.39781364218954 48.8903419552168 0 0 0 0 0
"906" " GARE DE L'EST" 2.3586300645446 48.8764198136411 0 1 0 0 0
"11025" " FROMENT BREGUET" 2.37289470306807 48.8570414504784 0 0 0 0 0
"21311" " GAMBETTA (ISSY LES MOULINEAUX)" 2.27854960082154 48.8274705017358 0 0 0 0 0
"10018" " ALBAN SATRAGNE" 2.35609401864229 48.8753849055811 0 1 0 0 0
"17116" " REIMS" 2.30014465995486 48.891834448211 0 0 0 0 0
"16032" " EGLISE D AUTEUIL" 2.26848387135299 48.8474984177169 0 0 0 0 0
"42011" " BOYER (IVRY)" 2.39285038241429 48.822115343788 0 0 0 0 0
"35005" " GENERAL LECLERC (PANTIN)" 2.40057189442727 48.8957139498245 0 0 0 0 0
"18010" " MARX DORMOY" 2.36050424484143 48.8901339874871 0 0 0 0 0
"5110" " LACEPEDE" 2.35190222528039 48.8438603532488 0 0 0 0 1
"8101" " LONDRES AMSTERDAM" 2.32648354096942 48.878034461504 0 1 0 0 0
"22002" " ARGENSON (NEUILLY)" 2.26390460269214 48.8886487735565 0 0 0 0 0
"14036" " BOULARD DAGUERRE" 2.32930394654529 48.8343907970068 0 0 0 0 0
"41604" " LAGNY (SAINT MANDE)" 2.41790976904234 48.8493118268378 0 0 0 0 0
"2108" " VIVIENNE" 2.34139499925739 48.8712422741664 0 0 0 0 1
"18029" " POTEAU" 2.34154133909222 48.8945309044796 0 0 0 0 1
"16005" " POINCARE VICTOR HUGO" 2.28507454142023 48.87030612437 0 0 0 0 1
"18109" " RIQUET PAJOL" 2.36285360426251 48.8895969708508 0 0 0 0 0
"7023" " BOURDONNAIS TOUR EIFFEL" 2.29559959844703 48.860897797941 0 0 0 0 1
"12112" " CHARENTON JARDINIER" 2.39469266410605 48.8338217729227 0 0 0 0 0
"21305" " MADAULE (ISSY LES MOULINEAUX)" 2.26064598548978 48.8241259046209 0 0 0 0 0
"18016" " FRANCOEUR CAULAINCOURT" 2.34245001267819 48.8900229033925 1 0 0 0 1
"16101" " MALAKOFF" 2.28345759338342 48.8766926874369 0 0 1 0 0
"6030" " ASSAS-VAUGIRARD" 2.32899674681117 48.8484688639545 0 0 0 0 0
"10020" " CHABROL" 2.35122216805235 48.8771003510981 0 1 0 0 0
"18045" " GANNERON" 2.32629368931643 48.886627148561 1 0 0 0 0
"19003" " QUAI DE SEINE" 2.36982957957202 48.8843161806472 0 0 0 0 0
"20048" " BAGNOLET" 2.40344426132457 48.8597776444599 0 0 0 0 0
"8037" " MALSHERBES MONCEAU" 2.31455352418705 48.8796064571805 0 0 0 0 0
"33102" " JAURES 1 (PRE SAINT GERVAIS)" 2.40746868938648 48.8865269832675 1 0 0 0 0
"21701" " LARMEROUX (VANVES)" 2.28098948048455 48.8169399112916 1 0 0 0 0
"31001" " LAGNY (MONTREUIL)" 2.42142994000703 48.8492303008648 0 0 0 0 0
"15024" " LAOS" 2.30129338467014 48.8509146081717 0 0 0 0 1
"10033" " LARIBOISIERE" 2.35243051483852 48.8809557416478 0 1 0 0 0
"13026" " PLACE HENOCQUE VERSION 2" 2.35433694417225 48.8233161721775 0 0 0 0 0
"14126" " VAILLANT COUTURIER" 2.33260968792188 48.8169809812593 0 0 0 0 0
"41601" " GENERAL DE GAULLE (SAINT MANDE)" 2.41741043540351 48.8390304317692 0 0 0 0 0
"10007" " CHATEAU D'EAU" 2.35548939017387 48.8724299732571 0 1 0 0 0
"4101" " BASTILLE" 2.3684008069604 48.8537973449702 0 0 0 0 0
"8044" " VAN DYCK" 2.30525444822057 48.8783613836142 0 0 0 0 1
"22004" " CHARLES DE GAULLE (NEUILLY)" 2.26153081998725 48.8847072934378 0 0 0 0 0
"18113" " LEPIC" 2.33432733641793 48.8875730709534 1 0 0 0 1
"12110" " BARON LE ROY TRUFFAUT" 2.38855666622239 48.8337086350797 0 0 0 0 0
"14023" " MALAKOFF PINARD" 2.30776682558527 48.8236534802546 0 0 0 0 0
"19038" " JOURDAIN" 2.38903816084755 48.8755503947562 1 0 0 0 0
"20032" " AMANDIERS" 2.38935041243347 48.8662951060021 0 0 0 0 0
"18111" " FELIZ ZIEM" 2.3333936588044 48.8894963048682 1 0 0 0 0
"21002" " DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT)" 2.24621423158067 48.8431766558771 0 0 0 0 0
"19013" " LAUMIERE" 2.38012665025372 48.8845807406891 0 0 0 1 0
"23011" " BINEAU (LEVALLOIS)" 2.28402369121817 48.8866813724989 0 0 0 0 0
"7021" " BOSQUET SAINT DOMINIQUE" 2.30371658023458 48.8586517095264 0 0 0 0 0
"41603" " PASTEUR (SAINT MANDE)" 2.42377059524055 48.8457792191646 0 0 0 0 0
"28003" " JAURES (PUTEAUX)" 2.23736244630457 48.8804708721965 0 0 0 0 0
"32001" " PROUDHON (SAINT DENIS)" 2.35844205395494 48.9064693732438 0 0 0 0 0
"21310" " KLEBER (ISSY LES MOULINEAUX)" 2.27225043195652 48.8269297673693 0 0 0 0 0
"16006" " RUE LAURISTON" 2.28991872283876 48.8692602237345 1 0 0 0 1
"16031" " BOULAINVILLIERS" 2.27518841467119 48.8561507433887 0 0 0 0 0
"17115" " PORTE DE SAINT OUEN" 2.32955851745478 48.8987600806539 0 0 1 0 0
"4019" " BEAUBOURG SAINT MERRY" 2.35189147061665 48.8588289881925 0 0 0 0 1
"18013" " CHATEAU ROUGE" 2.35051773822251 48.88778177066 0 0 0 0 1
"42003" " INSURRECTION AOUT 1944 (IVRY)" 2.39826154064032 48.814660082168 0 0 0 0 0
"6108" " SAINT ROMAIN CHERCHE MIDI" 2.32128942100679 48.8470300806263 0 0 0 0 0
"10028" " GARE DU NORD DENAN" 2.35282005703121 48.8803706209829 1 1 0 0 0
"13042" " NATIONALE BACH" 2.36410705325463 48.8309574641457 0 0 0 0 0
"23002" " FRANCE (LEVALLOIS)" 2.27917948878684 48.8983498515127 0 0 0 0 0
"7103" " BELGRADE" 2.30223912888456 48.8560593100747 0 0 0 0 0
"11103" " RICHARD LENOIR" 2.37098437423996 48.8600393112308 0 0 0 0 0
"11039" " JULES FERRY REPUBLIQUE" 2.36933707496693 48.8658042766864 0 0 0 0 0
"19045" " CANAL SAINT DENIS - BD MACDONALD" 2.37933010909776 48.8988301928079 0 0 0 0 0
"18032" " PORTE DE CLIGNANCOURT" 2.34399649933778 48.8974884597493 0 0 1 0 0
"28002" " SOLJENITSYNE (PUTEAUX)" 2.24772065 48.884478 0 0 0 0 0
"42005" " GAMBETTA (IVRY)" 2.40238243434276 48.8147064321348 0 0 0 0 0
"14017" " JOURDAN TOMBE ISSOIRE" 2.33053754038185 48.8227824420434 0 0 0 0 0
"13020" " MENDES FRANCE" 2.37053233098557 48.8390842183095 0 1 0 0 0
"31013" " CENTENAIRE (MONTREUIL)" 2.4273903107203 48.8584596543173 0 0 0 0 0
"11027" " SAINT AMBROISE PARMENTIER" 2.37722985857134 48.8621350384716 0 0 0 0 0
"15016" " DUTOT" 2.30853184382216 48.8383124746242 0 0 0 0 0
"22407" " BARBUSSE (MALAKOFF)" 2.28740045741175 48.8146796588863 1 0 0 0 0
"15051" " ROLLET" 2.29346711912861 48.835981004456 0 0 0 0 0
"16129" " BOIS DE BOULOGNE / PORTE DE LA MUETTE 1" 2.26174638604114 48.8620818670338 0 0 1 0 0
"6006" " NOTRE DAME DES CHAMPS" 2.32933775588718 48.8447992885877 0 0 0 0 0
"15115" " VAUGIRARD" 2.31829155159271 48.841325259808 0 1 0 0 0
"23001" " COUTURIER 1 (LEVALLOIS)" 2.27761872722319 48.8936146524531 0 0 0 0 0
"8008" " ROME SAINT LAZARE" 2.3228843657519 48.8753531744647 0 1 0 0 0
"35007" " DELESSERT (PANTIN)" 2.41802965968678 48.8939437131899 0 0 0 0 0
"6028" " ODEON QUATRE VENTS" 2.33816169513405 48.8517513744589 0 0 0 0 1
"19124" " ALEXANDER FLEMMING" 2.40317936796956 48.8817697938583 1 0 0 0 0
"6027" " VAUGIRARD DESGOFFE" 2.32424057814409 48.8461298915485 0 1 0 0 0
"17048" " TOCQUEVILLE" 2.31400041122298 48.8824022854016 0 0 0 0 0
"21307" " CRESSON 1 (ISSY LES MOULINEAUX)" 2.26863109328801 48.8226783671367 0 0 0 0 0
"12033" " SAINT EMILION" 2.38613316870034 48.8335083324574 0 0 0 0 0
"14020" " PORTE DE MONTROUGE" 2.32117350214306 48.8212167896893 0 0 1 0 0
"32004" " BAILLY (SAINT DENIS)" 2.35750068368611 48.915198642437 0 0 0 0 0
"21304" " BLUM (ISSY LES MOULINEAUX)" 2.26073641334576 48.8209551078801 0 0 0 0 0
"15070" " BLANC" 2.27827419306183 48.838633871536 0 0 0 0 0
"10014" " BEAUREPAIRE" 2.36393331138036 48.8716626619994 0 1 0 0 0
"18008" " SQUARE LEON" 2.35321307162406 48.8866670263751 0 0 0 0 0
"9024" " LAFAYETTE TAITBOUT" 2.33529683976619 48.8733858054295 0 0 0 0 0
"13007" " LE BRUN GOBELINS" 2.35346813513375 48.8350927878239 0 0 0 0 0
"11040" " TEMPLE JEAN PIERRE TIMBAUD" 2.36613637424997 48.864420141732 0 0 0 0 0
"20120" " NOISY LE SEC" 2.41323987955004 48.8733382252365 1 0 0 0 0
"11045" " SAINT SEBASTIEN FROISSARD" 2.3673523287996 48.8612050519343 0 0 0 0 0
"12101" " CHARENTON PRAGUE" 2.37635844943123 48.848175129981 0 1 0 0 0
"1027" " BERGER" 2.34196093795567 48.8622387170472 0 0 0 1 1
"17027" " PEREIRE LEVALLOIS" 2.29828646679923 48.885263313654 0 0 0 0 0
"16124" " SÈVRES NEUILLY" 2.24921698799858 48.8750959378951 0 0 0 0 0
"41101" " DOUMER (ARCUEIL)" 2.33671040254529 48.8063800102974 1 0 0 0 0
"14120" " JOURDAN BARBOUX" 2.32680686990588 48.8219553064561 0 0 1 0 0
"14011" " ALESIA SARRETTE" 2.33172937899415 48.8275252920069 0 0 0 0 0
"18014" " DOUDEAUVILLE LEON" 2.3535733726386 48.8883242184522 0 0 0 0 0
"10151" " GARE DU NORD 1" 2.35690495841521 48.8796393529952 0 1 0 0 0
"15045" " PLAINE" 2.29258752254824 48.8281749363659 0 0 0 0 0
"7008" " SOLFERINO" 2.32383843778942 48.8583186469038 0 0 0 0 0
"14019" " SARETTE GENERAL LECLERC" 2.32641286939819 48.8250308529253 0 0 0 0 0
"31006" " REPUBLIQUE 2 (MONTREUIL)" 2.42444580801107 48.8537596163359 0 0 0 0 0
"12039" " DECAEN" 2.4009277881277 48.8348126298254 0 0 0 0 0
"14003" " RASPAIL SCHOELCHER" 2.33130360086039 48.8368508158421 0 0 0 0 0
"13039" " IVRY POINTE D'IVRY" 2.3654696281062 48.8232196831694 0 0 0 0 0
"19115" " PORTE DE LA VILLETTE" 2.38612000821051 48.8984900530738 0 0 1 0 0
"34011" " DHALENNE (SAINT OUEN)" 2.33208283587176 48.914188312399 0 0 0 0 0
"4021" " BEAUBOURG RAMBUTEAU" 2.35258144286207 48.8614190722232 0 0 0 0 0
"14024" " RAYMOND LOSSERAND" 2.30567210645885 48.827989487366 0 0 0 0 0
"20035" " PYRENEES" 2.39503998122068 48.8694128911613 1 0 0 0 0
"22101" " GARE ROUTIERE ( SAINT CLOUD)" 2.22218923568078 48.8431262059669 0 1 0 0 0
"19029" " SEINE FLANDRE" 2.37471951679563 48.8867988117734 0 0 0 0 0
"21503" " LEDRU ROLLIN (SURESNES)" 2.22958935220659 48.8709204876336 0 0 0 0 0
"1011" " RIVOLI MAIRIE DU 1ER" 2.34230264572554 48.8602470954154 0 0 0 1 1
"13021" " BOUSSINGAULT - TOLBIAC" 2.34217680800433 48.8260351660585 0 0 0 0 0
"11020" " CHARONNE" 2.38307245237446 48.8563171780307 0 0 0 0 0
"8005" " MADELEINE" 2.32442963049651 48.8690900883376 0 0 0 0 0
"42707" " OKABE (LE KREMLIN-BICETRE)" 2.36180984825322 48.8123678293798 0 0 0 0 0
"20004" " PORTE DE VINCENNES BIS" 2.41602296002108 48.8470644175254 0 0 1 0 0
"20028" " GAMBETTA MARTIN NADAUD" 2.39446858113767 48.8651864128494 0 0 0 0 0
"13103" " SAINT MARCEL" 2.3604603364768 48.8377276874543 0 1 0 0 0
"18047" " ST OUEN LAMARCK" 2.32673569483929 48.8910830402956 0 0 0 0 0
"1017" " SAINT HONORE" 2.33056741757715 48.8655711428242 0 0 0 0 1
"16037" " MOLITOR - MICHEL ANGE" 2.26211277356597 48.845182081538 0 0 0 0 0
"9008" " TOUR D'AUVERGNE" 2.34369843072095 48.8791617777755 0 0 0 0 1
"18040" " CHAPELLE MARX DORMOY" 2.36021557266432 48.8845700631631 0 1 0 0 0
"7001" " DUROC" 2.31618388672946 48.8477698568288 0 0 0 0 0
"21209" " GEORGES MESSIER (MONTROUGE)" 2.314629747785 48.8111018377725 1 0 0 0 0
"43007" " VORGES (VINCENNES)" 2.43989289938624 48.8482577527293 0 0 0 0 0
"7006" " QUAI VOLTAIRE" 2.33141820471457 48.858942986179 0 0 0 0 1
